1, 0.662875840, 49.15%, 50.42%
2, 0.660911882, 49.15%, 50.42%
3, 0.659057018, 49.15%, 50.42%
4, 0.657205838, 49.15%, 50.42%
5, 0.655344168, 49.15%, 50.42%
6, 0.653459157, 49.15%, 50.42%
7, 0.651539168, 49.15%, 50.42%
8, 0.649573759, 49.15%, 50.45%
9, 0.647553635, 49.21%, 50.51%
10, 0.645470698, 49.42%, 50.70%
11, 0.643318066, 50.00%, 51.03%
12, 0.641090120, 50.55%, 51.73%
13, 0.638782600, 51.76%, 52.73%
14, 0.636392679, 52.76%, 53.94%
15, 0.633919013, 53.67%, 54.79%
16, 0.631361832, 54.70%, 56.07%
17, 0.628723005, 55.76%, 57.09%
18, 0.626006026, 57.18%, 58.42%
19, 0.623216035, 57.97%, 59.72%
20, 0.620359781, 58.70%, 60.57%
21, 0.617445531, 59.42%, 61.24%
22, 0.614482931, 60.39%, 61.87%
23, 0.611482843, 61.15%, 62.67%
24, 0.608457130, 62.12%, 63.30%
25, 0.605418388, 62.97%, 63.49%
26, 0.602379669, 63.30%, 63.88%
27, 0.599354207, 63.70%, 63.97%
28, 0.596355089, 63.79%, 64.27%
29, 0.593394950, 64.21%, 64.49%
30, 0.590485756, 64.45%, 64.52%
31, 0.587638526, 64.73%, 64.73%
32, 0.584863097, 64.85%, 64.88%
33, 0.582168050, 65.06%, 65.09%
34, 0.579560616, 65.24%, 65.27%
35, 0.577046551, 65.33%, 65.57%
36, 0.574630220, 65.48%, 65.61%
37, 0.572314604, 65.73%, 65.78%
38, 0.570101410, 65.79%, 65.96%
39, 0.567991163, 65.88%, 66.10%
40, 0.565983289, 65.79%, 66.27%
41, 0.564076348, 65.94%, 66.28%
42, 0.562268093, 66.03%, 66.46%
43, 0.560555644, 66.24%, 66.55%
44, 0.558935665, 66.45%, 66.72%
45, 0.557404384, 66.48%, 66.91%
46, 0.555957788, 66.52%, 66.99%
47, 0.554591707, 66.79%, 67.06%
48, 0.553301871, 66.82%, 67.19%
49, 0.552084018, 66.79%, 67.22%
50, 0.550933949, 66.94%, 67.25%
51, 0.549847555, 66.97%, 67.30%
52, 0.548820849, 66.85%, 67.25%
53, 0.547850017, 66.91%, 67.33%
54, 0.546931420, 66.97%, 67.36%
55, 0.546061610, 67.09%, 67.39%
56, 0.545237326, 67.18%, 67.43%
57, 0.544455518, 67.18%, 67.58%
58, 0.543713341, 67.15%, 67.57%
59, 0.543008156, 67.24%, 67.61%
60, 0.542337459, 67.24%, 67.60%
61, 0.541698964, 67.27%, 67.64%
62, 0.541090551, 67.36%, 67.76%
63, 0.540510260, 67.48%, 67.82%
64, 0.539956255, 67.61%, 67.82%
65, 0.539426870, 67.64%, 67.88%
66, 0.538920567, 67.64%, 67.85%
67, 0.538435925, 67.67%, 67.90%
68, 0.537971629, 67.82%, 67.88%
69, 0.537526466, 67.91%, 67.94%
70, 0.537099340, 68.03%, 68.00%
71, 0.536689194, 68.18%, 68.10%
72, 0.536295103, 68.24%, 68.19%
73, 0.535916184, 68.21%, 68.19%
74, 0.535551626, 68.27%, 68.21%
75, 0.535200700, 68.30%, 68.24%
76, 0.534862692, 68.30%, 68.27%
77, 0.534536974, 68.42%, 68.33%
78, 0.534222944, 68.42%, 68.36%
79, 0.533920052, 68.42%, 68.48%
80, 0.533627804, 68.52%, 68.52%
81, 0.533345700, 68.61%, 68.54%
82, 0.533073310, 68.61%, 68.63%
83, 0.532810215, 68.61%, 68.63%
84, 0.532556030, 68.61%, 68.63%
85, 0.532310382, 68.61%, 68.67%
86, 0.532072931, 68.64%, 68.70%
87, 0.531843373, 68.64%, 68.73%
88, 0.531621385, 68.64%, 68.75%
89, 0.531406678, 68.70%, 68.76%
90, 0.531199008, 68.70%, 68.82%
91, 0.530998106, 68.82%, 68.96%
92, 0.530803730, 68.82%, 69.07%
93, 0.530615656, 68.94%, 69.07%
94, 0.530433669, 69.06%, 69.12%
95, 0.530257558, 69.06%, 69.15%
96, 0.530087121, 69.15%, 69.25%
97, 0.529922177, 69.24%, 69.27%
98, 0.529762557, 69.33%, 69.27%
99, 0.529608071, 69.39%, 69.30%
100, 0.529458555, 69.42%, 69.39%
test accuracy = 69.42%, train accuracy = 69.39%
