1, 0.523046025, 74.79%, 75.60%
2, 0.436457327, 76.52%, 77.52%
3, 0.407055844, 78.03%, 78.61%
4, 0.391523764, 80.00%, 80.61%
5, 0.381787673, 80.15%, 81.15%
6, 0.375089525, 80.85%, 81.39%
7, 0.370189214, 80.82%, 81.51%
8, 0.366438549, 80.91%, 81.49%
9, 0.363464526, 80.94%, 81.49%
10, 0.361037529, 80.91%, 81.52%
11, 0.359008772, 81.00%, 81.58%
12, 0.357278132, 81.09%, 81.58%
13, 0.355775905, 81.15%, 81.60%
14, 0.354452442, 81.21%, 81.64%
15, 0.353271425, 81.33%, 81.69%
16, 0.352205924, 81.36%, 81.78%
17, 0.351235451, 81.42%, 81.88%
18, 0.350344267, 81.55%, 81.91%
19, 0.349520212, 81.67%, 81.97%
20, 0.348753546, 81.73%, 81.99%
21, 0.348036544, 81.79%, 82.00%
22, 0.347362908, 81.79%, 82.15%
23, 0.346727574, 81.79%, 82.16%
24, 0.346126269, 81.91%, 82.18%
25, 0.345555454, 81.88%, 82.22%
26, 0.345012149, 81.94%, 82.28%
27, 0.344493844, 82.03%, 82.31%
28, 0.343998304, 82.03%, 82.36%
29, 0.343523663, 82.09%, 82.39%
30, 0.343068323, 82.09%, 82.43%
31, 0.342630764, 82.03%, 82.48%
32, 0.342209763, 82.03%, 82.48%
33, 0.341804183, 82.09%, 82.49%
34, 0.341413023, 82.12%, 82.52%
35, 0.341035336, 82.15%, 82.52%
36, 0.340670354, 82.18%, 82.54%
37, 0.340317288, 82.18%, 82.57%
38, 0.339975440, 82.18%, 82.58%
39, 0.339644223, 82.18%, 82.66%
40, 0.339323064, 82.18%, 82.66%
41, 0.339011449, 82.15%, 82.64%
42, 0.338708848, 82.15%, 82.64%
43, 0.338414850, 82.15%, 82.64%
44, 0.338129011, 82.12%, 82.69%
45, 0.337850992, 82.12%, 82.70%
46, 0.337580381, 82.12%, 82.69%
47, 0.337316853, 82.12%, 82.69%
48, 0.337060093, 82.12%, 82.66%
49, 0.336809843, 82.15%, 82.66%
50, 0.336565757, 82.15%, 82.70%
51, 0.336327635, 82.15%, 82.72%
52, 0.336095186, 82.18%, 82.75%
53, 0.335868209, 82.18%, 82.73%
54, 0.335646485, 82.21%, 82.76%
55, 0.335429755, 82.24%, 82.76%
56, 0.335217909, 82.24%, 82.79%
57, 0.335010688, 82.24%, 82.82%
58, 0.334807982, 82.27%, 82.84%
59, 0.334609579, 82.27%, 82.85%
60, 0.334415321, 82.27%, 82.85%
61, 0.334225067, 82.27%, 82.87%
62, 0.334038652, 82.27%, 82.91%
63, 0.333855982, 82.27%, 82.91%
64, 0.333676926, 82.27%, 82.94%
65, 0.333501317, 82.27%, 82.96%
66, 0.333329070, 82.24%, 82.96%
67, 0.333160062, 82.24%, 82.96%
68, 0.332994209, 82.24%, 82.97%
69, 0.332831405, 82.27%, 82.96%
70, 0.332671515, 82.24%, 82.99%
71, 0.332514467, 82.21%, 83.00%
72, 0.332360188, 82.27%, 83.03%
73, 0.332208550, 82.27%, 83.06%
74, 0.332059542, 82.27%, 83.06%
75, 0.331913029, 82.27%, 83.07%
76, 0.331768955, 82.24%, 83.07%
77, 0.331627237, 82.27%, 83.07%
78, 0.331487825, 82.33%, 83.12%
79, 0.331350636, 82.39%, 83.10%
80, 0.331215619, 82.42%, 83.10%
81, 0.331082698, 82.42%, 83.13%
82, 0.330951812, 82.48%, 83.13%
83, 0.330822932, 82.45%, 83.16%
84, 0.330695980, 82.48%, 83.19%
85, 0.330570893, 82.52%, 83.19%
86, 0.330447648, 82.52%, 83.16%
87, 0.330326198, 82.52%, 83.16%
88, 0.330206514, 82.55%, 83.13%
89, 0.330088481, 82.55%, 83.13%
90, 0.329972087, 82.55%, 83.13%
91, 0.329857333, 82.55%, 83.15%
92, 0.329744165, 82.55%, 83.15%
93, 0.329632512, 82.55%, 83.15%
94, 0.329522339, 82.58%, 83.18%
95, 0.329413618, 82.58%, 83.18%
96, 0.329306319, 82.58%, 83.19%
97, 0.329200394, 82.58%, 83.19%
98, 0.329095864, 82.61%, 83.21%
99, 0.328992659, 82.61%, 83.21%
100, 0.328890742, 82.64%, 83.22%
test accuracy = 82.64%, train accuracy = 83.22%
