1, 0.104361399, 97.00%, 96.51%
2, 0.038868283, 97.97%, 97.75%
3, 0.027011061, 98.24%, 98.22%
4, 0.021056362, 98.67%, 98.76%
5, 0.017388919, 98.85%, 98.90%
6, 0.014887411, 98.91%, 99.10%
7, 0.013065327, 99.00%, 99.19%
8, 0.011676090, 99.03%, 99.27%
9, 0.010581446, 99.09%, 99.25%
10, 0.009697049, 99.12%, 99.30%
11, 0.008967978, 99.12%, 99.30%
12, 0.008356771, 99.12%, 99.31%
13, 0.007836969, 99.12%, 99.34%
14, 0.007389378, 99.12%, 99.40%
15, 0.006999755, 99.15%, 99.42%
16, 0.006657326, 99.18%, 99.45%
17, 0.006353806, 99.21%, 99.45%
18, 0.006082732, 99.21%, 99.43%
19, 0.005838993, 99.15%, 99.43%
20, 0.005618502, 99.15%, 99.45%
21, 0.005417940, 99.21%, 99.49%
22, 0.005234584, 99.21%, 99.49%
23, 0.005066171, 99.21%, 99.49%
24, 0.004910812, 99.21%, 99.51%
25, 0.004766908, 99.18%, 99.51%
26, 0.004633101, 99.21%, 99.54%
27, 0.004508221, 99.21%, 99.55%
28, 0.004391258, 99.24%, 99.55%
29, 0.004281342, 99.24%, 99.55%
30, 0.004177711, 99.24%, 99.57%
31, 0.004079707, 99.24%, 99.55%
32, 0.003986752, 99.27%, 99.60%
33, 0.003898346, 99.27%, 99.60%
34, 0.003814041, 99.27%, 99.61%
35, 0.003733450, 99.30%, 99.61%
36, 0.003656232, 99.30%, 99.63%
37, 0.003582092, 99.30%, 99.64%
38, 0.003510764, 99.30%, 99.64%
39, 0.003442020, 99.30%, 99.64%
40, 0.003375657, 99.30%, 99.63%
41, 0.003311497, 99.30%, 99.63%
42, 0.003249382, 99.30%, 99.63%
43, 0.003189177, 99.27%, 99.63%
44, 0.003130763, 99.27%, 99.63%
45, 0.003074032, 99.30%, 99.63%
46, 0.003018893, 99.30%, 99.63%
47, 0.002965263, 99.30%, 99.63%
48, 0.002913073, 99.30%, 99.63%
49, 0.002862266, 99.30%, 99.63%
50, 0.002812785, 99.30%, 99.67%
51, 0.002764587, 99.30%, 99.69%
52, 0.002717633, 99.30%, 99.69%
53, 0.002671889, 99.39%, 99.69%
54, 0.002627328, 99.42%, 99.69%
55, 0.002583923, 99.42%, 99.70%
56, 0.002541657, 99.42%, 99.72%
57, 0.002500507, 99.42%, 99.72%
58, 0.002460455, 99.42%, 99.72%
59, 0.002421485, 99.45%, 99.72%
60, 0.002383578, 99.45%, 99.72%
61, 0.002346716, 99.45%, 99.72%
62, 0.002310882, 99.45%, 99.72%
63, 0.002276053, 99.45%, 99.72%
64, 0.002242208, 99.45%, 99.72%
65, 0.002209320, 99.45%, 99.73%
66, 0.002177361, 99.42%, 99.73%
67, 0.002146304, 99.45%, 99.73%
68, 0.002116116, 99.42%, 99.73%
69, 0.002086762, 99.42%, 99.76%
70, 0.002058208, 99.42%, 99.76%
71, 0.002030416, 99.42%, 99.76%
72, 0.002003349, 99.45%, 99.76%
73, 0.001976966, 99.45%, 99.76%
74, 0.001951231, 99.45%, 99.76%
75, 0.001926105, 99.45%, 99.76%
76, 0.001901549, 99.45%, 99.76%
77, 0.001877530, 99.48%, 99.78%
78, 0.001854012, 99.48%, 99.79%
79, 0.001830963, 99.48%, 99.79%
80, 0.001808350, 99.48%, 99.81%
81, 0.001786147, 99.48%, 99.81%
82, 0.001764326, 99.48%, 99.81%
83, 0.001742863, 99.48%, 99.82%
84, 0.001721735, 99.48%, 99.82%
85, 0.001700925, 99.48%, 99.82%
86, 0.001680413, 99.48%, 99.82%
87, 0.001660186, 99.48%, 99.82%
88, 0.001640231, 99.55%, 99.84%
89, 0.001620535, 99.55%, 99.84%
90, 0.001601091, 99.55%, 99.84%
91, 0.001581894, 99.55%, 99.85%
92, 0.001562937, 99.55%, 99.85%
93, 0.001544220, 99.55%, 99.85%
94, 0.001525740, 99.55%, 99.85%
95, 0.001507498, 99.55%, 99.85%
96, 0.001489497, 99.55%, 99.85%
97, 0.001471738, 99.55%, 99.85%
98, 0.001454225, 99.55%, 99.85%
99, 0.001436960, 99.58%, 99.85%
100, 0.001419948, 99.58%, 99.85%
test accuracy = 99.58%, train accuracy = 99.85%
